distance_km,traffic_level,hour,day_of_week,is_weekend,is_rush_hour,origin_zone_lat,origin_zone_lng,dest_zone_lat,dest_zone_lng,eta_seconds
40.43853271043235,1.0,6,5,1,0,13.008523780752459,77.6802229349797,13.117381334134558,77.73114879291217,4450
1.6021065422389975,0.8,16,5,1,0,13.171445960353074,77.46030509748215,12.953310752521514,77.66008931865663,60
6.681451949923149,1.0,7,6,1,1,13.025848262274927,77.5595284343753,12.924179238143267,77.56604191355399,859
13.723839941720684,2.0,4,0,0,0,13.142814812896923,77.62076827167284,12.852197783793534,77.60185803880138,2304
5.283465357095861,1.0,22,6,1,0,12.831281519950906,77.5069188607011,12.89529301608295,77.44470754504762,60
3.211654492119392,1.0,6,6,1,0,13.142360785368156,77.56864058801406,12.840310204918248,77.75755888374172,160
3.5585122546091714,1.3,7,2,0,1,12.879085260707864,77.70392950594669,12.921540901741151,77.7575425906888,1392
6.2274539679618055,1.5,6,3,0,0,12.945021878276048,77.46460188647337,13.070449167244634,77.55298061414236,1373
3.828551548931083,1.5,21,2,0,0,12.927954653903543,77.60030048228005,12.851581641359385,77.66358145400403,874
2.8915993300480793,1.8,11,1,0,0,12.934912611085153,77.5047127576558,12.928521143188455,77.70584726877001,171
1.185391171499662,1.3,5,0,0,0,13.167472440742875,77.5640953035769,13.011455733934815,77.73028133639954,60
38.015405325731734,1.5,20,3,0,1,12.976637489005476,77.55015503789667,12.930842763613255,77.68986788023571,9812
4.269882396186589,1.0,20,5,1,1,12.907187292082554,77.66213616042322,12.975829776900968,77.60045488053895,1199
1.9175750138580416,1.0,3,4,0,0,12.917760801278638,77.70686716471376,12.998747261612605,77.67913836913571,60
3.2970623196497213,1.5,22,6,1,0,13.121334581555026,77.59989507574288,13.110003573533545,77.77896868265782,542
0.5264879033422039,1.0,2,3,0,0,13.015645720890776,77.46663417713926,13.137238269887852,77.588573264172,60
32.53058882082482,1.5,4,4,0,0,12.979798847630628,77.74744988117297,12.87695592920539,77.43270512186984,4556
0.777134419201386,1.0,18,3,0,1,13.170725554272048,77.47448080453353,12.947733773766513,77.72343504512746,227
0.6924189588558773,1.0,7,0,0,1,13.172003080249693,77.63138024055208,13.030063891366135,77.68850225483287,95
45.56907566339949,1.0,4,4,0,0,13.102447297346089,77.61092083443123,12.999751893243934,77.5187719564577,4721
0.9267368171164714,1.0,12,4,0,0,13.007202605589825,77.51466423628483,12.832167350445362,77.63529950979212,60
3.4484016415966834,0.8,9,1,0,1,12.846644656025633,77.78117868313379,12.937985647178222,77.42914052329967,204
3.903961935130429,0.8,5,3,0,0,13.083179933978556,77.67066581723178,12.891008912598167,77.59161181178492,164
10.301643708639947,1.5,0,2,0,0,13.126044932463037,77.58799243667346,12.966906973480738,77.55961383344872,1181
11.051390893504283,1.8,10,5,1,1,13.140816666942577,77.57739454976436,12.93519282500773,77.5003116076783,2700
29.90987267825504,0.8,19,2,0,1,13.032746110007741,77.43698196254269,13.078153037318785,77.4615013958749,3580
2.4436928653236345,1.0,8,1,0,1,13.046735636366638,77.71227235334264,12.960577840039496,77.53748636512576,550
38.30213423677279,1.0,15,1,0,0,13.083716376636206,77.43345741585249,12.896610482434019,77.77445009895655,4753
2.990185899450572,1.0,14,1,0,0,13.149571549892737,77.48028831241082,13.047860250065302,77.605479513892,60
4.578919693899893,1.3,4,0,0,0,12.818169563312106,77.46579796820771,13.090756493916803,77.48045331382494,954
1.9613899809169566,1.0,14,0,0,0,13.025288778242752,77.4272623283148,12.843307291370817,77.73417185671671,164
6.792412892437145,1.0,0,0,0,0,12.947638479028992,77.7318338891082,12.900494228520419,77.5077676398318,382
23.52463086638251,1.5,14,0,0,0,13.133263691042732,77.7625178785626,12.883522961524879,77.72109008211424,4354
2.143108154002171,1.0,3,1,0,0,12.853524456645427,77.65020702639049,12.880434922912508,77.40667370143014,60
2.35282251092989,1.0,15,1,0,0,13.1638805421545,77.75110205256505,13.160793461454928,77.76934988516295,518
1.4344570852795,1.3,21,6,1,0,12.84960264468858,77.67002528897994,12.850410958065773,77.61380876499052,299
29.54054559983012,1.3,6,0,0,0,12.835730682648178,77.67400226222223,13.148453748445608,77.70529130552369,4778
2.8663374163244684,1.3,22,0,0,0,12.93859967780906,77.7557884936183,12.957561769122242,77.5256877536074,153
2.477034080260359,1.3,7,4,0,1,13.197889685074971,77.43677145692473,13.056320478497543,77.73840613655072,880
1.7163191523632269,1.3,20,3,0,1,13.053521088620778,77.42189263935012,12.976379572360557,77.67666128539028,828
4.688510710996042,1.0,21,4,0,0,12.810575427642668,77.42143663026265,13.039498450897197,77.41884366786458,355
40.83090752842429,1.0,1,3,0,0,12.899705775807256,77.56716194557161,13.020662205149836,77.41624784896608,3550
16.504016336147945,1.3,11,0,0,0,12.859666154291675,77.7785576026936,12.973179644161167,77.54441355232753,1941
26.69365893065303,1.5,1,0,0,0,12.800401696434816,77.74797297825516,12.910009875834016,77.42075152893327,3159
1.9994166705937393,1.0,13,5,1,0,13.005976308405343,77.71278540199981,13.172348713135253,77.41732073486328,374
39.24524435857694,1.0,18,0,0,1,12.952443068366373,77.56156608680068,13.166386939164047,77.55105392640907,6490
2.3944139184139623,1.3,19,4,0,1,13.04531209693557,77.72967298510935,12.82844620687693,77.4923306690849,808
4.023899729769619,1.0,5,1,0,0,12.886545692396256,77.48739605328046,12.889408465683877,77.54033459542433,680
6.0379197950590315,0.8,21,3,0,0,13.132421234633675,77.6341407228411,13.029626551707484,77.5614010985971,463
2.3114172071289123,1.0,18,6,1,1,12.953265262471625,77.69836913141229,13.192179954487589,77.43427236272628,691
5.109226330518214,1.0,16,5,1,0,12.993161878687879,77.43697642756517,13.090975403544434,77.64237724139467,680
6.468524488372859,1.0,2,4,0,0,13.092994375582464,77.74965428632841,13.127334635138132,77.53915550943582,907
27.215704720643018,1.0,19,5,1,1,12.866466049138513,77.690927591351,12.925689006725946,77.70429801444904,3623
2.1018300686165343,1.5,9,0,0,1,12.904937352379473,77.61331152506384,12.88756509114201,77.79649356889179,490
41.39348999130541,1.0,23,1,0,0,12.861900798345228,77.4249633365397,12.890384878836068,77.55261308020748,4450
14.473592193664494,1.3,12,6,1,0,13.107232645156916,77.67780750502854,12.993312753840817,77.69677796921634,1637
0.8305642553938417,1.3,19,4,0,1,12.839008725772073,77.57890024802626,13.143392089991211,77.51809548709048,440
11.489248070091671,1.0,22,3,0,0,12.995601184984597,77.69467088462378,12.8865479668278,77.7245025248499,1464
12.355316635080408,0.8,17,5,1,1,13.099963855068971,77.41454815344804,13.02812725523381,77.67320069858975,1865
6.990782459729596,1.3,18,5,1,1,13.003104734505309,77.62990379565203,13.12351790282759,77.4996860258264,1354
5.831763864541674,0.8,16,5,1,0,13.003470758373478,77.57880810307893,13.000142491445951,77.58425563858101,605
9.502781391143367,0.8,7,0,0,1,12.825469899134225,77.57192613384328,12.966761021903885,77.72246167734676,817
27.773406683318797,1.0,17,3,0,1,13.113144484942602,77.6070288316991,12.938612832371732,77.68378278184488,5000
46.94171027744904,1.0,6,5,1,0,13.041603075793974,77.44946753626313,13.040179425031173,77.4126510464344,5211
6.92506012874591,1.5,22,0,0,0,13.067005224553863,77.77418066511245,13.12707645483246,77.4006181691538,973
1.2171338236535116,1.3,10,0,0,1,13.106319833165925,77.68188084384292,13.198452258545984,77.70154265419538,60
2.1011373484433338,1.0,2,2,0,0,13.024247120748162,77.43393971411919,13.147743774409689,77.58146057845246,60
2.4823586410472123,1.8,1,3,0,0,13.003449198503318,77.43178384563589,12.981100078653746,77.60459423851893,331
8.36180395249368,1.0,18,6,1,1,13.065266096254673,77.48426474751231,12.831696801602726,77.78585972500454,1501
3.696569930226866,1.3,23,1,0,0,13.16000326779572,77.49588900063894,12.848214904137597,77.45288626320045,330
3.833497623235552,1.5,10,0,0,1,13.055398891902412,77.5968601172666,12.811730019314865,77.41288605176862,1166
0.27942352440903473,1.5,7,1,0,1,13.115328700302044,77.61458216474261,12.945065295741914,77.47558849838141,60
2.5058236517948744,0.8,10,4,0,1,12.992108700743218,77.45832311887925,12.992620501910759,77.6850159166987,359
3.765403736205569,1.3,1,0,0,0,13.035828776199242,77.7894127840675,13.128243711669263,77.47286671935002,457
21.154833959648922,1.0,11,5,1,0,12.872059857613094,77.72990757584644,12.834293558814737,77.61145930547977,2489
1.7073159244253675,1.0,8,0,0,1,12.995407218370772,77.6533950935598,12.891247754295609,77.7422585411856,677
37.50179622113323,1.0,5,5,1,0,12.85955596678862,77.51116220085345,13.004260748532856,77.73615166388048,3113
30.039873464487826,1.5,11,0,0,0,12.98680857846726,77.76413598533863,13.139910533702148,77.48411069156286,5291
1.7251964660675017,1.0,17,5,1,1,12.825980673458877,77.52609754187456,12.835055740486013,77.75887647088626,86
4.286522107558818,0.8,4,1,0,0,13.03048295081913,77.52769488445865,12.897374381133702,77.79753254795327,530
1.2738968464586402,1.0,21,2,0,0,12.914694178911965,77.54117040938061,13.017561924111021,77.78960737147507,588
7.746602695621431,1.0,16,6,1,0,13.136657537515665,77.41917403466245,12.929745999867961,77.75647643985496,715
1.480466433221371,0.8,15,3,0,0,12.950505491377394,77.42474160715466,13.196959073017592,77.42524661913505,60
2.0303993749816813,1.8,11,0,0,0,13.167109300403219,77.59032130233973,12.980853162437741,77.65087223553881,454
2.5690064357392792,1.0,1,3,0,0,12.989155055239385,77.75270136312031,13.164542809287303,77.5759846849561,256
3.181666806145855,1.0,15,5,1,0,13.13954920668942,77.77694990571129,13.176355118459378,77.51171882538542,83
1.115319154567944,1.3,0,3,0,0,12.918908586102406,77.71028726806841,12.903773066650869,77.52620689547108,882
17.064937040983658,1.5,19,5,1,1,12.980640847229733,77.56176871703187,12.93060032144982,77.77723239310599,3604
44.71329986937987,1.5,1,3,0,0,13.053466207098287,77.52419661936851,12.929654733989656,77.7808093041284,5744
1.6588567799582004,1.3,12,5,1,0,12.903460356006573,77.48628182686534,12.974524801099793,77.44050435874738,60
4.091317971456256,0.8,15,1,0,0,13.062931330590791,77.61538001838134,12.825260265280827,77.4814680465299,383
6.198377867442604,1.5,0,5,1,0,12.915440944363251,77.59298420641342,13.122941577644877,77.76718704593995,832
2.2539807886986183,1.0,18,3,0,1,12.993717069214794,77.58675869685469,12.852341730579642,77.64556997866225,66
1.9469192809065758,1.3,3,4,0,0,12.80934792091377,77.52648918362037,13.15746603045151,77.68251681930174,814
0.8647578841329051,1.8,19,6,1,1,12.831272928873517,77.63277075386803,13.030632715374422,77.53900501348905,88
2.9676713409981685,1.5,2,5,1,0,12.890840476587911,77.64317272202051,12.992595058162232,77.49652124129351,60
2.2584864367650135,1.5,1,1,0,0,13.122597201064071,77.75007783770388,13.064315393914896,77.57819223183463,261
2.550311131143233,1.0,11,1,0,0,13.064153677380641,77.7045612974931,13.173240292271533,77.53630177686193,578
3.22958389633649,1.0,23,4,0,0,13.157379250825711,77.53195567074631,12.91866679908619,77.77781376787524,60
7.28677465899831,1.8,12,2,0,0,13.161884368225666,77.55181475852689,12.908074314306598,77.46596629494083,1821
11.020541954590787,1.3,17,2,0,1,12.949868560802503,77.49579996171484,12.947951222242981,77.79668632890237,2282
1.221740707432644,0.8,4,5,1,0,12.947012362470176,77.4683408865003,12.994723463688482,77.76258210741226,254
23.240173439327258,1.3,22,0,0,0,13.1342972198395,77.44355662495006,12.83028183673896,77.62846126659325,3976
0.22268689181879434,0.8,11,2,0,0,12.970577308027389,77.41364818148631,13.071994882718844,77.53697041740857,455
12.528973570025347,1.3,18,6,1,1,13.14288052194331,77.56707267930224,13.008357792668553,77.68945770934008,2051
1.1735152748947133,1.5,0,0,0,0,13.002371934381586,77.78364873854983,13.015967159275284,77.59226579088853,616
35.18236223980586,1.0,8,6,1,1,12.969885249694,77.61520466631868,12.899858524800761,77.5499743180315,5793
4.4847698724713645,1.0,0,3,0,0,12.911627959113012,77.69686275277725,13.136239910169648,77.53300926751254,60
33.0880894450383,1.0,23,0,0,0,12.850594737782549,77.55908891766593,12.959223598573969,77.43207016512764,2758
36.03874287629879,1.5,17,2,0,1,13.010360922991172,77.55376214319314,13.060905120648329,77.57387219802095,9045
40.36649924653525,1.0,22,0,0,0,12.930090046116337,77.45008097913228,12.896024398934541,77.49913562312841,5503
44.41401339234226,1.3,2,1,0,0,12.899776088794166,77.51994054164781,13.126516961703938,77.40779337170228,5425
27.193829748254007,1.3,5,6,1,0,12.867864066514029,77.7714687829051,12.919886461589158,77.49332091247028,2710
2.7558641314350085,1.0,21,2,0,0,12.955448848468428,77.59608060942071,13.168674758491523,77.49390647340246,381
1.3941222001627367,1.0,3,6,1,0,13.022349104617685,77.48173707323572,12.981917041086911,77.52089042798335,573
22.994994683971548,1.3,23,0,0,0,13.134810385649494,77.66550149835051,12.858060033348607,77.77814306262924,2993
1.574872551914277,2.0,11,2,0,0,13.128076001415437,77.56217916630207,13.044477706252064,77.75985973220496,184
4.535082566800246,0.8,11,6,1,0,13.142025368470309,77.7309335902641,13.022653629028882,77.41280667895838,327
30.610214564503075,0.8,4,4,0,0,13.030493446251638,77.43713101697142,12.96857374064896,77.49527283662567,1913
1.7792948712327648,1.0,22,2,0,0,13.023819970852516,77.60872301969928,13.127884396018311,77.57690318543075,60
26.52217391813592,1.3,20,6,1,1,13.162056667780432,77.7204848523788,12.968515477838451,77.51111273752257,5253
3.3502705011378517,1.0,12,4,0,0,12.915418764958643,77.74151322605044,12.854489002489295,77.5580969206293,437
3.126322566737419,2.0,11,0,0,0,12.858180220841671,77.55853832449586,12.81143322259992,77.7322471628356,587
4.7870973633623155,1.0,3,4,0,0,12.833109908902868,77.69641640913868,13.1568650812089,77.62771250380919,87
3.0576360507787137,0.8,5,2,0,0,13.152417853403866,77.78628393269555,12.986681298628062,77.5677202260623,300
47.01806369114132,1.0,18,1,0,1,12.948709286343732,77.6487711437111,13.025184742511845,77.59433720124665,8069
3.046416821117742,1.5,5,4,0,0,12.99949050790713,77.724636001531,12.84589641110444,77.50988509089551,60
1.1966160095053062,0.8,5,2,0,0,13.121224018482051,77.62949981894208,12.995764950157474,77.48400254280241,60
5.296653169317096,1.0,10,1,0,1,12.949267217947357,77.71608504547292,13.013345957315822,77.4849542160817,915
4.844092706053473,1.0,21,3,0,0,13.147181900237495,77.7762794110491,12.986101113274692,77.71944482801767,1074
1.8901233730289084,1.3,13,5,1,0,12.928679147878707,77.68458476956398,13.18164790356947,77.47737968137322,60
27.923644511836795,0.8,2,4,0,0,13.092952890535088,77.46177146304473,13.02855403971034,77.76446691076298,1342
8.496562087351444,1.3,7,4,0,1,13.066947975394925,77.43276803935636,13.18975490105145,77.57974114492885,1896
0.9520464257253222,1.0,3,0,0,0,12.880538442103466,77.72483461787476,12.861333285928433,77.61338783902667,682
21.57878754690145,1.8,15,3,0,0,12.849799122125923,77.50334654492238,13.16567575696223,77.64438986517996,4406
0.38370232107814983,1.5,17,0,0,1,12.844621869351593,77.75010605318448,13.021168545015312,77.52249858554516,60
9.299428824461302,1.0,6,0,0,0,13.060365534284196,77.4784623229655,12.918454585267966,77.75822467187913,1471
2.7267245555089117,2.0,10,2,0,1,12.80517750440514,77.7644186806646,13.098296606056596,77.64332870800239,1580
0.9615513765855825,0.8,7,6,1,1,13.064269674446775,77.72208618145079,13.022504863388095,77.75980096624791,60
20.13393457891436,1.5,19,0,0,1,13.112786307263415,77.752505165038,13.030270562602567,77.60300032092515,5171
0.4073068025895469,1.0,5,6,1,0,12.921004092368381,77.49308296221987,12.868775624060682,77.41558676359746,172
34.53705046084927,1.0,23,4,0,0,13.098280199059356,77.75141345930534,13.071976142019762,77.41245904122995,3088
2.687308018993001,1.0,15,0,0,0,12.866154515618001,77.63502392578329,12.917655870147824,77.52307668885764,531
0.553935237641464,1.0,4,1,0,0,13.184196378970235,77.43360329395068,12.942305619670051,77.73893060535389,686
42.44434057371299,0.8,5,4,0,0,12.89282647539283,77.77241621646596,13.162630559733264,77.50657830252608,3227
2.9235852302364274,1.3,5,5,1,0,12.99534601751444,77.47785671124247,12.871799273646726,77.5937748042782,355
48.62043298271732,1.0,1,2,0,0,13.192198523430628,77.48539951405891,13.15465807012716,77.48061646554434,4022
49.22368495219149,1.3,6,0,0,0,13.16285519030744,77.68161238004741,13.000167223024365,77.70002195448932,7297
6.41833006209498,1.3,8,1,0,1,13.06378606309896,77.63322570701784,12.871404081714818,77.66789980005609,1699
39.015649846357775,1.3,14,5,1,0,12.947677103478595,77.76119657440064,13.124639544214977,77.76099989086698,5936
8.750657960923823,1.3,20,6,1,1,13.080035334511923,77.52278167836162,13.060998676629307,77.54202765286115,1727
2.0260879390373017,1.0,13,1,0,0,12.98410942240043,77.41668857742081,12.938728230094153,77.7939565126302,60
14.354417865866207,0.8,20,4,0,1,12.84353598462394,77.79799974192811,12.920290429265487,77.75106720459077,2027
1.0907455240944584,1.0,12,0,0,0,13.1183910755034,77.52509754775778,12.968377249463334,77.57937674968446,337
3.2053786446392345,1.8,4,1,0,0,13.148644624790094,77.46477071548647,12.85448538534798,77.74411004131713,244
1.8395232243931596,1.3,16,0,0,0,12.96304277322672,77.79375244474842,13.123699794516243,77.56992965269805,60
2.222387905145415,1.3,4,4,0,0,13.066290524103536,77.62515747609584,12.911462553090743,77.71500442125877,345
7.021730585715284,1.5,23,3,0,0,12.812145058948051,77.45954324082608,13.130746930588673,77.54402838464067,907
30.591056880018144,1.8,2,1,0,0,12.87890005843187,77.73432859803358,13.092521385083211,77.50212694280347,5193
1.3575280259311022,1.0,8,2,0,1,13.028105568933379,77.77816759190273,13.176734241220986,77.69504541025036,298
1.9003870673342391,1.0,8,6,1,1,12.909633049407297,77.7525120091624,12.83965654972779,77.78584015030279,630
9.37111469009021,1.5,21,0,0,0,13.177745436512206,77.4794477343635,12.939672756447788,77.69057629249237,1825
3.133755640303102,1.5,3,5,1,0,13.134817651132991,77.42107518570533,13.049553659408348,77.79057221678944,83
5.280557325774774,1.3,19,4,0,1,13.06200248520656,77.54851987267098,13.14343067317524,77.76821340979657,1200
7.868176970294036,1.3,10,4,0,1,13.199535923070732,77.5419380082093,12.862251677016369,77.57051795979626,1638
40.44846060661896,1.3,16,5,1,0,12.89729915695706,77.56236763884729,13.144559399289056,77.60201053412048,5694
37.46639495933177,1.0,13,2,0,0,13.167650814979682,77.7195922611372,12.826790157509855,77.47617079850811,4999
1.3275400725309898,1.5,9,3,0,1,12.921829375604007,77.40385862021178,12.989742742120969,77.57567229141411,233
3.701558496374064,1.3,4,0,0,0,13.038637901086679,77.6699253845666,12.833777694697352,77.70688164793123,318
3.210978055152246,1.0,20,3,0,1,12.973746882549094,77.79406161253756,12.859948088629192,77.6089937872626,462
17.23242540150541,1.0,20,6,1,1,12.97728583765881,77.55966127864406,13.10996807268128,77.78937680334299,2362
0.4359789597601719,1.5,16,4,0,0,13.105004009654746,77.59402297475327,12.80745241476745,77.44597141995716,60
3.6904765427152753,1.3,15,1,0,0,12.939017367969479,77.6511900492304,13.022145553132171,77.60309626393524,307
2.5984680533960285,1.0,0,3,0,0,13.003011353376385,77.5142335751047,12.839320760846022,77.61284474303126,170
4.797719391664645,1.0,9,1,0,1,12.884685440517206,77.68740682889516,13.124504591671894,77.45952902935565,745
4.452674421716457,1.3,11,2,0,0,13.10538862373332,77.48119879001521,13.123266797007917,77.71882714985763,60
1.6518971546046053,1.0,17,4,0,1,13.020772613309113,77.42591680306118,13.081116100445952,77.72725753848691,546
2.294664477469697,1.0,0,1,0,0,12.90202543890412,77.72053153451229,13.102375353631114,77.758955866895,476
10.398145028534573,1.3,23,0,0,0,12.906374032565878,77.47060743620885,13.036310808014475,77.77481541880373,1155
37.085797493166524,1.3,11,4,0,0,12.917414712013592,77.6925974230684,12.994196455451576,77.69897335519623,5878
2.793423426732817,1.8,19,2,0,1,13.079716780100357,77.74852307533776,12.964057337591969,77.73669673889555,794
45.45744221421562,0.8,5,0,0,0,13.038036800802534,77.41830986521359,13.06452667307133,77.42919689393173,3694
29.56719846188145,1.0,7,4,0,1,13.128898264246164,77.68267832788455,12.95311963017622,77.55352783130179,5444
4.90881469017728,0.8,13,3,0,0,13.028611966089498,77.65849423335254,12.80111683129579,77.51399356345274,1277
1.7312311593741663,1.0,4,6,1,0,12.922661356792755,77.64955178578661,12.840299816467157,77.71754493849022,60
17.90389539364318,0.8,21,5,1,0,13.185148080797312,77.51814330160833,13.060726179253294,77.523419289894,1359
42.903349286457285,1.3,3,4,0,0,13.154441679957944,77.41825184551185,12.945968524633631,77.60041985978403,5337
42.405065400478364,1.0,21,0,0,0,12.911528559250616,77.43939443706027,13.195820809967561,77.56951271018822,4691
2.3906129869669805,1.8,15,1,0,0,13.165077186014667,77.50916585881413,12.941567893841789,77.70340365641273,769
4.07811637242202,0.8,5,6,1,0,13.088049736130229,77.5624753805378,12.843369741642395,77.63070114091708,589
3.4471865710128586,1.3,2,1,0,0,12.96587751633612,77.76723867545988,12.9313527031283,77.55787052546133,726
7.965525207126478,1.8,3,4,0,0,12.986750727054666,77.67363018247967,13.074739652280757,77.45241120262226,914
48.53573513479396,1.0,21,4,0,0,12.978552616922507,77.4104473004697,13.011310430636518,77.46531899540066,5742
32.93294852412093,1.0,7,2,0,1,13.118745392563975,77.76788564950428,13.04411825663568,77.68860167206437,5732
2.196220097539395,1.3,13,3,0,0,12.870201681257518,77.68813999496842,12.844494804728072,77.4134044465837,600
2.4438372554291425,1.3,6,2,0,0,12.8234671567306,77.59702938589268,13.130792594154093,77.57540657137955,179
30.698622146149056,1.3,3,5,1,0,12.999383164640115,77.58520613115704,13.160954872745263,77.69196881244348,3197
15.91644545382115,1.0,18,2,0,1,12.91616382694645,77.77327326452014,12.85813999485025,77.54592725974095,2505
49.994857530965355,1.3,10,1,0,1,13.02556972564026,77.62000326497959,13.05045466673216,77.66026669474604,11307
0.35134345308091586,1.3,14,1,0,0,13.191277948390757,77.60111053387415,12.891906034218163,77.70758661403285,60
2.7801538551892286,1.0,23,0,0,0,13.068581025983576,77.70984979792456,12.872909312497606,77.75202117655932,224
1.744630399381627,1.8,15,5,1,0,13.183687331541956,77.63724628971997,12.88182722095988,77.48974975826454,550
1.3630407032002168,1.3,5,5,1,0,13.092821884945026,77.49954431384154,13.00852803500807,77.68170097433719,547
6.231571717029247,1.0,11,2,0,0,12.830366013929815,77.79955163159728,13.154360074863767,77.62350846794466,374
2.6619165344799858,1.5,7,6,1,1,13.1557203485491,77.51231183711042,13.127441733683852,77.58362240994678,534
4.323829043107302,1.3,9,0,0,1,12.87956783877387,77.67325059421414,12.857353366015857,77.56740154795025,1569
19.803876701145448,0.8,10,4,0,1,13.145915735595336,77.59589436735776,13.003967926555397,77.74913679136154,2942
2.1559851577785674,1.0,8,0,0,1,13.099633360463475,77.44873355726233,12.86035385418113,77.47170224767311,128
21.866287044722434,1.5,16,1,0,0,13.135447030880727,77.78359155263688,12.975219397297561,77.71137109896873,3598
1.8720833098482714,1.3,13,2,0,0,12.901432176927663,77.53429200288409,13.025010342736202,77.43061377863127,112
25.30564620262286,1.8,2,1,0,0,13.122958726934133,77.66280679821965,13.124631608580794,77.61913345487105,3845
